topic_id	is_end	followers
19608200	1	6655
20023273	0	65
19737934	tryagain	
20028578	0	16
19701206	0	30
19563870	1	1199
19552775	1	9182
19598594	1	1765
19563859	1	9846
19564598	1	3144
19877790	1	273
19570245	tryagain	
19658323	1	6109
20026190	1	419
20010279	0	60
19810353	1	11044
20011411	1	1296
19826014	1	24303
19750444	0	506
19752524	1	13016
20009236	0	6137
20000277	tryagain	
19562671	tryagain	
19600305	1	1419
19550865	1	18918
19580926	0	114
19854675	0	2711
19587600	1	7035
19960049	1	416
19567558	1	2135
19567559	1	650
20027119	0	44
19938102	0	45
20027117	0	90
19870672	0	4354
20025670	1	1076
19590615	1	8186
19998168	0	14423
19894738	0	9497
19812724	0	82
20004934	0	176
19562664	tryagain	
19900686	0	6
19833353	0	0
19609774	tryagain	
20015722	0	4
20003519	0	421
19567584	0	1634
19618567	1	474
20039271	0	122
20030713	0	181
19737654	tryagain	
19828359	tryagain	
20027721	0	19
19830189	0	82
20024989	0	48
19669936	0	69
19775737	0	27
20002390	0	2
20025923	0	18
19776406	1	114
19792252	0	135
20028473	0	0
20045226	0	62
20028442	0	9
19553715	0	5516
19814249	1	9339
19616302	1	1008
19719308	0	1409
20024986	0	726
19934141	1	150
19550376	tryagain	
19566442	tryagain	
20044485	0	7
19629666	0	7498
20002457	0	48
19635758	1	33008
19602913	1	999
19567755	0	536
19577076	1	4690
20003016	0	678
19773528	tryagain	
19841722	tryagain	
19552757	tryagain	
19595006	0	124
19581695	1	2470
19891890	0	51
19564520	1	35890
19811629	1	159
19600554	1	8240
19583842	1	9134
19884030	0	120
20025986	0	16
19600907	1	687
19862059	0	23
19562464	0	674
19567820	1	23136
19584076	0	8190
19556383	1	6618
19747456	1	454
19632403	1	1369
19916010	tryagain	
19657532	0	20
19602549	0	26
19887383	0	47
19816356	1	97
19634312	0	18046
19570973	1	16579
19648800	1	142
19590019	0	4352
19600044	0	3758
20037884	0	2
20031026	0	2
20017108	0	110
20031024	0	10
19587255	0	279
19606596	0	110
19593299	1	7159
19643696	0	623
19854550	0	141
19610188	0	394
20022067	tryagain	
20027537	tryagain	
19644215	tryagain	
20022066	tryagain	
19964537	1	44
19912671	0	488
20027730	0	96
19589017	1	273
19750704	0	891
19775928	1	9172
19826874	0	146
19888170	0	122
19627908	0	81
19654401	0	4
19573113	0	40
20004577	0	369
19864236	1	76
19776619	0	679
19565740	1	684
19607290	1	624
20013713	tryagain	
19605101	tryagain	
20022070	0	203
19584208	0	388
19902045	1	260
19749168	1	884
19553611	1	652
19584200	1	2302
19721936	0	108
19555754	1	56619
19881324	tryagain	
19649577	tryagain	
20009892	0	815
19621938	1	7887
19847329	0	307
20025185	0	2
19574767	0	2704
19663909	0	2020
19580301	1	3073
19606430	1	506
19856242	tryagain	
19578355	tryagain	
19559927	tryagain	
19690201	0	32
19648146	1	259
19647099	1	17146
19578066	1	675
19557703	1	371
19561711	0	1243
19560033	0	8968
19868792	tryagain	
19750606	0	21
19570755	1	1936
19595671	0	98
19683861	0	10
19594247	0	1343
19887220	1	81
19693033	0	578
19837075	0	31
19610303	0	2188
19894838	tryagain	
19599075	tryagain	
19888663	0	44
19614315	0	246
19593056	1	229
19583494	1	3114
19595791	1	1233
19726995	0	33
19594721	1	104
19591353	0	186
19725788	0	107
20014973	0	4
19941678	0	53
20009710	0	5
19577053	0	210
19601744	1	4030
19861053	0	219
20010742	0	325
19673989	0	247
20003819	0	549
19598614	tryagain	
19998138	tryagain	
19890799	0	54
19615502	0	103
19673600	0	35
20042790	0	5
19589816	0	34
20044981	0	4
20012311	1	655
19815339	1	490
19601455	tryagain	
19594164	0	148
19668994	0	96
19680701	1	161
19866497	1	411
19905648	0	31
20021232	0	102
19580925	1	263
19646377	1	732
19673009	0	342
19566227	tryagain	
19835254	0	1
19582663	tryagain	
20021095	0	8
19835211	1	50
19565682	0	165
19666086	0	68
19570141	0	183
20007420	0	11
20016967	0	238
19688838	tryagain	
19835475	0	3
19668782	1	303
19605944	1	3978
19558266	0	122
19599102	1	98
20014775	1	190
19614354	1	3820
19685539	0	308
20023103	1	179
19904507	0	6
19572182	0	50
19641613	tryagain	
19866352	1	1855
19594641	1	2785
19744665	0	1046
19870426	1	133
19650437	1	1197
19744664	0	591
19585422	1	79
20023544	tryagain	
19948721	tryagain	
19677310	0	100
20000239	0	11
19659859	1	1762
19596405	1	807
19597046	1	1777
19627984	0	1452
19737017	1	101
19632783	0	104
19671969	tryagain	
20026071	0	10
20001665	0	4
20009693	0	10
19597273	1	127
19612398	1	210
19753775	1	47
19755241	1	76
19675317	1	593
19575919	1	175
19968875	tryagain	
19826612	tryagain	
19659719	0	3472
19563637	1	52611
19877400	1	882
19721619	1	280
19924497	0	596
19571717	0	2928
19656522	0	403
19556428	0	3510
19557749	tryagain	
19631190	tryagain	
19888187	0	22
20026856	0	7
19733504	1	5909
19633552	1	92
19566252	1	32831
19552600	1	8721
19607469	1	2155
19600691	1	18060
19560971	tryagain	
19825557	0	142
19915058	0	57
19620526	0	67
19814062	0	275
19573076	1	6904
19897187	0	127
19807320	0	154
19580466	0	263
19609132	0	657
19613869	tryagain	
19788373	tryagain	
19581812	0	315
19862045	0	109
19640709	0	2452
19761815	1	443
19612284	1	2118
19935834	1	3906
19665442	1	293
19570132	1	4397
19682973	tryagain	
19605099	tryagain	
19575055	tryagain	
19626101	tryagain	
19886899	0	65
19722536	0	413
19629961	0	540
19568143	1	106567
19568155	1	4981
19632838	0	1715
19636527	tryagain	
19695016	tryagain	
19807316	0	12
19807083	0	23
19589150	0	4633
19591180	1	37
19619826	1	22198
19576873	1	699
19607933	1	358
19574271	0	1974
19561508	tryagain	
19656289	tryagain	
19967995	0	350
19852745	0	381
19656285	1	6319
19557136	1	8905
19687281	0	210
19713498	0	62
19802864	0	47
19667973	0	32
19954351	0	482
19640535	tryagain	
19612950	tryagain	
19636194	0	245
19651442	1	167
19764523	0	589
19799966	0	164
19825305	1	1369
19554902	1	7755
19581797	0	11054
19601289	tryagain	
19557131	tryagain	
19816677	0	285
19555513	1	1695068
19607937	0	1213
19728176	0	579
19627747	0	1077
19915712	0	923
19719894	0	572
20014116	0	473
19708700	tryagain	
20006953	0	451
20016292	1	81
19833228	0	354
20014664	1	836
19601479	1	4241
19981289	0	213
20008204	0	500
20006927	1	588
19725949	1	6299
19673221	tryagain	
19831846	tryagain	
19824182	0	861
19591867	0	20566
19599442	0	806
19654762	0	337
19904606	0	670
19669164	0	1724
19760061	0	1662
19612023	0	552
19569257	tryagain	
19630026	tryagain	
20008945	0	163
19670327	tryagain	
19847671	0	79
19556634	1	9732
19591490	1	41764
19591321	0	851
19903398	1	3533
19619615	0	1567
19575426	tryagain	
19775963	tryagain	
19834939	0	858
19586017	0	640
19586013	0	75
19558401	0	2773
20020291	0	97
19661676	0	255
19579120	1	15819
19563711	0	897
19551769	tryagain	
19602335	tryagain	
19574605	0	896
19555687	0	555
19640038	0	444
19662729	0	10004
19551444	1	7243
19588619	0	568
19578665	0	1043
19602339	0	25341
19577781	tryagain	
19671703	tryagain	
19597474	1	8199
19674269	0	889
19800677	0	103
19568438	1	12820
20009627	0	725
19559983	0	642
19679280	0	8228
19571698	1	1895
19578388	tryagain	
19869801	0	226
19817792	0	167
19651513	0	487
20005320	0	497
19848027	0	411
19651504	1	418
19731441	0	241
19644959	0	486
19628357	0	394
19966511	tryagain	
19797056	0	314
19586048	0	89
19654885	0	2406
20004631	0	12289
19610172	0	2034
19633839	0	1889
19558839	0	3886
19709116	0	1597
20044251	1	5
19611656	tryagain	
19608927	tryagain	
19564283	0	236
19607114	0	19
19764469	0	154
20004712	0	30330
19690411	0	4912
19895824	0	59
19607807	0	120
19609294	0	1247
19577540	tryagain	
19974221	tryagain	
19629985	tryagain	
19699148	0	1332
19691667	0	5814
19665626	0	3117
19896045	0	202
19664170	0	742
19892016	0	26
19664179	0	161
19635603	tryagain	
19623289	tryagain	
19615939	0	40
20015247	0	27
19664075	1	31360
19864254	0	1390
19791745	1	5461
19587648	0	27561
19669133	0	2382
19583225	1	8965
19579116	tryagain	
19682160	tryagain	
19634619	tryagain	
19577906	tryagain	
19587767	tryagain	
19604177	1	5225
19646700	0	529
19647772	1	72
19911486	0	1625
19564496	1	64204
19627444	tryagain	
20019421	0	5
19581173	0	25
19816521	0	43
19581790	0	2177
19648466	0	118
19616682	0	91
19566138	0	2198
20000363	0	319
19649225	0	9710
19573730	tryagain	
19554966	0	136
19598235	0	94
19769035	0	32
19626615	1	26
19774261	0	155
19556909	1	27196
19691725	1	339
19936515	0	1451
19675465	0	971
19570334	tryagain	
19999329	0	31
20015340	tryagain	
19567698	0	245
19680344	0	27
19569420	0	389296
20001393	0	386
19581102	0	1473
19568192	1	1085
19583950	0	506
19554116	tryagain	
20005933	tryagain	
20010188	0	54
19989604	0	5
19568604	1	15288
19964692	0	89
19611363	1	390
20005294	0	16866
19618495	1	85
19807517	1	52
19816647	tryagain	
20018227	0	72
19969488	0	34
19552222	1	9731
20019234	1	671
19813769	0	195
19575422	1	193211
19569037	0	1625
19556784	0	334324
19635312	0	2865
19556423	tryagain	
19558438	tryagain	
19587479	tryagain	
19583268	1	98
19657513	1	281
19554964	1	510
19724913	1	111
19554979	0	251
19554447	0	300
19631394	1	3858
19875841	tryagain	
19610559	0	298
19558397	tryagain	
19575446	1	243
19690964	1	1016
19574293	1	991
20002292	0	168
19610323	0	1367
19599922	1	4961
19678313	1	189
19556203	tryagain	
20015749	tryagain	
19650062	0	30
19597084	tryagain	
19852195	0	57
19584386	1	144
19841624	0	3
20003469	0	583
19791330	1	109
19556882	1	1127
20018669	tryagain	
20018684	0	5
19881767	1	81
19572561	1	649
20018679	0	22
19554138	1	7158
19660578	0	260
19571358	1	109
19946232	1	902
19578682	1	123
20006454	tryagain	
19820084	0	118
20022522	0	9
19597386	1	17819
19680890	0	182
20023761	1	132
19660823	0	171
19551137	1	4908832
19615291	0	2132
19554159	1	37851
19872033	tryagain	
19608917	tryagain	
19617644	0	774
19901588	1	253
19569949	0	66
20024459	0	113
19567643	1	14968
19663400	1	246
19551593	1	15974
19744546	1	1242
19787112	tryagain	
20035432	0	16
19999518	0	138
19630172	0	296
19959238	0	47
19668183	1	424
19599412	0	131
19574790	0	5686
19909240	1	79
19933271	1	1263
19677414	tryagain	
19608694	tryagain	
19623514	tryagain	
19941884	0	613
19627383	1	5024
19743523	1	1988
19684887	1	1922
19677415	1	3357
19670930	0	5131
20024958	1	120
19835317	tryagain	
19636685	tryagain	
19786977	0	24
19651753	tryagain	
19732096	0	883
19645733	1	2462
19627239	0	5738
19759771	0	1953
19759853	0	3791
19620456	1	3336
19606095	tryagain	
20014132	0	68
19603426	1	31
20021043	0	108
19560868	1	908
19887666	1	33
20009334	1	930
19575071	0	82
19647948	1	502
20008316	1	15
19608882	tryagain	
19839056	0	19
19778269	0	13
19965062	0	9
19920324	1	849
19892492	1	53
19845844	0	38
19798884	1	108
19832826	1	22
19558848	1	5618
19739689	tryagain	
19633604	0	35
19555382	tryagain	
19960177	0	6
19630268	1	675
19576256	0	64
19929683	0	25
19554345	1	1191
19555377	1	8999
19920667	1	68
19786252	tryagain	
19559460	tryagain	
19660264	tryagain	
19571007	tryagain	
19609223	1	1385
19851182	1	356
20016463	0	106
19576853	1	1078
19871745	1	173
19567761	1	251
19736358	tryagain	
20038477	tryagain	
19606002	tryagain	
19642882	0	20
19636796	1	503
19920836	0	91
20005653	0	10
19611395	0	129
19887708	0	82
19560414	1	789
19882760	0	22
20035327	0	6
19752467	0	36
19580772	1	23528
19717777	0	239
19872067	1	158
19573635	1	9022
19593151	0	1699
19644003	1	31604
19647452	1	787
20004183	tryagain	
19769967	tryagain	
19665160	tryagain	
19728110	tryagain	
19609134	tryagain	
19814024	0	315
19682788	1	19
19585517	0	75
19636613	0	113
19603976	0	31367
19642732	tryagain	
20002357	0	1150
19709473	1	318
19641605	0	2703
19585701	1	1812
20030619	1	449
19612926	0	389
19625102	1	990
19662206	1	2885
19617560	1	451
20002365	0	47
19611701	tryagain	
19619757	0	67
19736651	1	284
19551676	1	67139
19677970	0	101
19555751	0	597
19902905	0	731
19660187	1	3685
19564154	1	141
20016832	tryagain	
19845980	tryagain	
19737631	0	26
19962113	0	172
19962115	0	121
19735832	0	324
20011468	0	5
19638093	0	58
19753870	0	237
20001763	1	178
19959259	0	6
20020814	0	41
19572218	0	90
20020702	0	78
19868471	0	1319
19558407	1	598
19573379	1	152
19781696	1	16993
19606589	1	3710
19573235	1	4814
19774582	tryagain	
19634359	tryagain	
19640871	tryagain	
19566581	0	250
19620718	0	407
19597337	1	182
19914611	0	217
19572737	1	2047
19623868	0	2380
19577655	0	250
19797824	tryagain	
19663954	tryagain	
19588374	0	479
19666098	0	50
19588375	0	146
19816917	0	52
19656118	0	61
19571846	1	2272
19576911	0	4881
19590067	0	256
19928176	tryagain	
19598603	0	474
19848910	0	42
20023957	0	8
19647110	0	68
19833634	0	85
19574239	0	403
20023962	0	23
19575755	0	2380
20008609	0	135
19795226	tryagain	
19595294	0	72
20027870	0	11
19912511	0	93
20034658	0	5
20019863	0	0
19552540	1	1502
20011335	0	381
20008606	0	688
19558443	0	1258
19571667	tryagain	
19596086	tryagain	
19622390	tryagain	
19839017	0	18
19566954	1	611
19633095	0	115
19646835	0	57
19551483	1	349
19772288	0	595
19821307	1	494
19606121	0	24
19817609	1	6
19842343	0	80
19595039	0	48
19805971	0	7
19588143	1	1913
19586345	0	811
19591045	1	262
19738326	1	348
19562682	0	107
19606576	tryagain	
19575620	tryagain	
19591061	tryagain	
19781720	0	37
19566630	1	1296
19816529	1	207
20028824	1	40
19633013	1	305
19578910	1	10504
19790030	0	65
19854498	tryagain	
19587994	tryagain	
19600236	tryagain	
19608005	0	27
19570984	1	129
19786871	1	21
19567330	0	15
19566088	1	3452
19773004	1	123
20039536	0	111
19818190	tryagain	
19598128	tryagain	
19774817	tryagain	
20016261	1	30
19600175	1	2462
19555765	1	2551
19769482	1	4771
19742736	1	50
19906463	1	598
19593899	1	1685
19591115	0	108
19906543	0	46
19720744	0	96
19890513	0	40
19820355	1	343
19661662	1	4532
19817177	1	55
19602264	1	228
19631833	0	1589
19607737	1	891
19558945	tryagain	
20019132	tryagain	
19978874	tryagain	
19809650	0	12
19865631	0	759
19596600	1	2756
19569656	1	898
19686056	1	51
19876599	1	56
20004827	0	362
19790921	tryagain	
19597870	0	49
20033241	0	5
19843840	0	44
19613166	0	44
20018250	0	89
19613135	1	1507
19665222	0	797
19678162	0	1566
19570688	1	138
19722260	tryagain	
19662742	tryagain	
19704876	tryagain	
19884484	0	34
19730070	0	293
20010031	1	8
19583899	0	43
19613345	0	725
19558871	1	723
19683123	1	166
19719271	tryagain	
20010035	0	26
19683266	tryagain	
19592750	0	14
19568600	0	1367
20010033	0	80
19856994	1	57
19901100	1	6458
19551629	0	2149
19721158	0	619
20017213	tryagain	
19600086	tryagain	
19611264	tryagain	
19557256	1	848
19705996	0	311
19912023	0	62
19568800	0	155
19570882	1	770
19847994	1	539
19553155	1	82445
19602417	tryagain	
19672136	0	21
19554344	1	468
19607310	1	720
19605818	1	5941
19567037	1	10935
19633767	1	214
19641543	0	6297
19632560	0	32
19648404	1	34
19604723	tryagain	
19773719	tryagain	
19913209	0	1024
19698045	0	25
19553498	1	3114
19604719	0	377
19837820	0	5665
19750267	0	799
19590335	0	1714
19603771	0	1969
19555922	tryagain	
19964481	0	229
19559635	0	5209
19596874	0	5573
19611324	1	1509
19599535	0	1054
19576207	0	2321
19657908	1	4720
19578210	0	9637
19567846	1	20587
19581413	tryagain	
19683291	1	3026
19575947	0	2060
19785730	1	17094
19566380	1	4757
20012077	0	1294
20016904	0	543
19621157	0	11739
19573919	1	10356
19585454	0	3514
19577073	tryagain	
19581411	0	431
19564015	1	318
19552993	1	222
19556945	1	103574
20009575	0	252
19618549	1	482
19589171	0	24745
20018104	0	776
20019170	1	274
19638130	tryagain	
19550552	tryagain	
19968881	tryagain	
19573223	0	70
20009926	0	322
19594863	1	1656
20023847	0	12
19634243	1	161
19670030	0	310
19968445	0	12
19632350	0	220
20033813	0	4
19580192	0	24
19686022	0	177
19562395	0	39
19556601	1	42
19661194	0	508
19579447	1	1067
19675287	1	16
19699663	1	96
19555383	tryagain	
19573118	0	12
19583294	0	89
19961871	0	9
19553034	1	1690
19591548	1	2944
19968177	1	169
20016300	0	80
19900815	1	179
19661172	1	830
19583808	tryagain	
20004828	0	10
19603008	0	219
20012550	0	17
19552354	1	7558
19874464	0	2703
19581121	0	284
19552453	1	6041
19552984	1	55346
19583796	1	5917
19568216	tryagain	
19575961	tryagain	
19552449	tryagain	
19684087	0	29
19564912	1	185
19812846	1	82
19564031	1	186
19571263	1	2599
19800167	1	51
19567344	1	765
19775180	1	98
19792893	0	26
19552671	1	4910
19658662	1	1059
19657237	1	2060
19624056	1	608
19579844	1	443
19560627	1	2594
19616242	1	889
19615274	1	963
19805484	tryagain	
19938157	tryagain	
19718224	tryagain	
20007296	0	84
19901573	tryagain	
19874158	0	64
19595749	1	353
19603183	0	128
19624484	1	450
19583435	1	10934
19559524	tryagain	
19824178	tryagain	
19771412	0	233
20035965	0	3
20023289	0	9
19871340	0	2
19552617	1	126
20006014	0	31
19559604	1	24652
19559188	1	7800
19706797	0	83
19672006	1	55
19927302	0	53
19848334	0	62
19890765	0	51
19554257	1	432
20006588	0	2115
19910432	1	2485
19550286	1	3257
19611203	1	6379
19857842	tryagain	
19867960	tryagain	
19564924	tryagain	
19824794	1	141
19562645	1	12891
19672782	0	62
19571959	1	459
19564925	1	22335
19581485	0	672
19553761	1	5935
19828998	tryagain	
19797155	tryagain	
20005183	0	105
19600665	0	330
19900144	1	509
20019222	1	1456
19791517	1	498
19556849	1	1396
19565686	1	11433
19556231	1	652382
19820275	tryagain	
19551697	tryagain	
19618150	0	29
19655414	0	40
19590052	0	2027
19610439	0	168
19610521	1	53
20005067	1	100
19576018	1	1535
19553370	1	25901
19553032	tryagain	
19691376	tryagain	
20018014	0	3
19566531	0	1211
19710462	1	246
19586973	1	4341
19676628	1	1927
19554609	1	10345
19550407	1	9790
19589322	0	1803
19677312	tryagain	
19969658	0	33
19550588	1	58916
19625583	1	119
20011849	0	241
19641517	0	4019
19643306	1	11
19943633	0	283
20008466	1	53
19580916	1	58916
19646426	0	3
19763171	0	1
19630419	0	18
19884816	0	5
19896897	0	16
19944742	0	3
20011126	0	1
19791563	0	9
19666874	0	446
19607064	1	351
19847119	0	0
20031328	0	0
20002947	0	35
19859258	0	19
19662108	0	27
19560068	0	29
19726683	0	674
19567077	1	772
19575174	1	3463
19639953	0	66
20009037	0	241
19568752	0	510
19829716	0	36
19828189	0	24
20000445	0	7
20018049	0	64
19603413	1	170
19659459	0	169
19643091	0	117
19755049	0	100
19674009	tryagain	
19671384	tryagain	
19863141	0	17
20015605	0	3
20025546	0	9
19632791	0	43
19666544	0	101
19617827	1	404
19678258	0	23
19668826	1	275
19729527	0	27
19868520	0	154
19589792	0	86
20030046	0	6
19674190	0	932
20027164	0	3
19844891	0	127
19625394	0	341
19680763	1	733
19653751	0	30
19855519	tryagain	
19818090	tryagain	
19652006	tryagain	
19814663	0	19
19925077	tryagain	
19902448	0	28
19649574	0	92
19576371	0	25
19658408	1	443
19585479	1	253
19668384	tryagain	
19629003	tryagain	
19554108	tryagain	
20019424	0	56
19621489	1	2260
19790373	0	252
20020048	0	4
19567189	1	694
19833533	1	755
19731288	0	1259
20039801	tryagain	
19665917	tryagain	
19552371	tryagain	
19671285	0	41
19679719	0	54
19660741	0	53
19927956	0	9
19558691	1	653
19647442	0	91
19621062	1	380
19614186	0	46
19685729	0	54
19654621	0	190
19570654	0	632
19597991	0	5739
19595399	0	161
19634691	1	506
19663745	0	652
19600983	1	1297
19562435	1	547719
19934587	0	35
19573441	tryagain	
19814631	0	12
19609617	0	418
19563547	1	403
19840188	1	161
19565860	0	94
19651565	0	84
19624927	0	251
19969207	1	110
20037772	0	1
19925151	0	8
20033726	0	2
19788368	0	55
19795146	0	3
19869106	0	662
19606792	1	8289
20022678	1	116
20020893	1	47
19600176	0	1944
19551607	tryagain	
19656205	tryagain	
19584920	0	489
20011762	0	116
19570763	1	1095
19560745	0	454
19607281	1	2773
19584923	1	124
19612686	1	25133
19857073	0	1275
19578781	tryagain	
19949802	0	3
19855799	0	1
19678089	0	169
19600202	0	776
19691112	1	1994
19556964	1	889
19574900	1	645
20030657	1	90
19647202	1	1028
19711521	tryagain	
19599941	1	1252
19648678	1	66
19565110	0	444
19560719	1	985
19553543	1	44439
19572905	0	352
19676699	1	117
19561682	1	4313
19917274	1	711
20019714	tryagain	
19578375	tryagain	
19570879	tryagain	
19638781	1	21486
19571028	0	112
20037425	1	56
19571727	1	531
19566356	1	409
19886585	1	67
19557541	1	652
19600362	tryagain	
19626821	tryagain	
19785842	0	28
19635223	1	171
19550225	1	8506
19627528	1	47
19640749	1	1298
19587031	1	17
19564940	1	36225
19649497	1	504
19582543	tryagain	
19966077	0	12
19944541	0	284
19571674	0	93
19651956	1	843
19582604	1	2099
19638871	0	1721
